Date Created,Number of Likes,Source of Tweet,Tweets
2021-10-31 23:27:07+00:00,0,Twitter for Android,"@mikepompeo @SenJackReed
@SenatorRisch
@SenWhitehouse
@SCMPNews
@MFA_China
@CECCgov
@Today__China
@USUN
@HouseGOP
@UN
@UNICEFCanada
release journalist Zan Zhang who reported Covid-19 in Wuhan during pandemic. And she is in Hunger strike now, near to  death. https://t.co/PQ8IeFDuMo"
2021-10-31 23:23:56+00:00,0,Twitter for iPhone,Some fuckers bring backpacks while trick or treating…watxha gonna do??repack those kitkats and sell them???SMH 😂🤣🤪💩
2021-10-31 23:21:01+00:00,0,Twitter for Android,"Sooo....Biden shits his pants in Rome and Psaki, being fully vaccinated, gets the Wuhan Virus. That's convenient. So who's going to answer all of the poopy pants questions? 🤣"
2021-10-31 23:17:31+00:00,0,Twitter for iPhone,"@cubsfan038 Faucistein?! That little evil weevil? That fake dr billionaire? Fraudci, the guy that funded the Wuhan virus? That guy?"
2021-10-31 23:16:25+00:00,6,Twitter for iPhone,"""...Additionally, there were a few isolated populations of immunocompromised patients in Wuhan receiving treatment for HIV and other diseases, which may have provided a unique population of hosts for unintentional serial passage...""

5/"
2021-10-31 23:16:24+00:00,5,Twitter for iPhone,"""...but only become functional after it was selected for following heavy transmission at the Wuhan Military Games. However it still parallels the 2012 ferret-influenza GOF work so directly...""

3/"
2021-10-31 23:12:02+00:00,0,Twitter Web App,Obama-Era Funding Gave Infamous Wuhan Lab Millions in Taxpayer Money https://t.co/5lXeimbWUd
2021-10-31 23:10:04+00:00,1,Twitter Web App,A whistleblower who was about to blow the lid off the Chinese Wuhan Coof pandemic was killed by our intelligence agencies back in 2018. https://t.co/Vew33Xqo99
2021-10-31 23:09:06+00:00,0,Twitter for Android,"@Jeffreychang81 @HawleyMO @PentagonPresSec
@MarshaBlackburn
@SenRickScott
@SenRubioPress
@RandPaul
@maziehirono
@SenAngusKing
@McConnellPress
@SenatorMenendez
@SenatorCollins
release journalist Zan Zhang who reported Covid-19 in Wuhan during pandemic. And she is in Hunger strike now, deading"
2021-10-31 23:08:25+00:00,0,Twitter Web App,Wuhan research theory 'molecularly impossible': Fauci  - ABC News via @ABC - https://t.co/DV45iwFNGV
2021-10-31 23:02:28+00:00,0,Twitter for Android,"@Jeffreychang81 @WhiteHouse @FBI @SenTedCruz @SenMarkey @SenateDems @StateDept @USA_China_Talk @RFA_Chinese @ChinaEmbOttawa release journalist Zan Zhang who reported Covid-19 in Wuhan during pandemic. And she is in Hunger strike now, near to  death. #SOS #asap"
2021-10-31 23:00:36+00:00,1,Twitter for iPhone,US intelligence report sheds new light on Wuhan lab accident theory | Financial Times https://t.co/sVKlFkxXys
2021-10-31 22:57:35+00:00,0,Twitter Web App,"NIH documents provide new evidence U.S. funded gain-of-function research in Wuhan https://t.co/XaMR8tytQq by @fastlerner, @MaraHvistendahl, @maiahibbett"
2021-10-31 22:55:54+00:00,0,Twitter Web App,@bruce_haigh Which allegations? The ones where the govt stated that the covid 19 outbreak began in Wuhan and that the Chinese govt covered it up? Do these facts offend comrade?
2021-10-31 22:55:19+00:00,1,Twitter for Android,"@Nemesis_Alert Maybe. I may look more. I am not really set in my opinion, except in thinking it's too much of a fabulous ""coincidence"" that Wuhan was the original scene of the Covid outbreak."
2021-10-31 22:55:19+00:00,0,Twitter for iPhone,"@jimdtweet @Kenneth72712993 @Narvuntien @4Clearsky @JohnDublin10 @BridgetHolmstro @Canadianworker2 @IngersolRobert @BubbasRanch @GlennCarr6 @Gordon_DHG @25_cycle @chimera414 @IanDJbrown2 @organicdot @TWTThisIsNow @GuyGadboisGuyG1 @rockandroll432 @keithamccluskey @Tragiicomedy @OscarsWild1 @MassiMassian @RobMeekel @robhon_ @dan613 @DaveJohn0175 @TheDisproof @rvrs_man @Shinedown1911 @priscian @BigRakaDoc @FillmoreWhite @robinlarder @RealBeeOlogist @DawnTJ90 @ejwwest @SniemN @BarbaraGirouard @rln_nelson @Jaisans @Extinct55021670 @MedBennett @Tcaddy5 @LauraSunlight @HalBrow68884227 @BradSchrag @RushhourP @Sdg13Un @dtd1985 @Keeper_86 It’s not a choice. Thank the wuhan lab and our government  who funded this shit show. Of that 15%, how many had comordidities?"
2021-10-31 22:52:09+00:00,0,Twitter for iPhone,"“ #Coronavirus .. killed at least 5M .. 1st emerged in Wuhan, China, in late 2019, according to .. ⁦@JohnsHopkins⁩ .. Nearly 1/4 billion cases of the coronavirus have been reported .. #Pandemic is set to continue. ‘.. almost 50,000 deaths a week’” https://t.co/aiZg3Cu9dS"
2021-10-31 22:49:57+00:00,1,Twitter for Android,"China 🇨🇳 Here we go again...

Propaganda Machine ramping up.... 

Fumigation of the workers and offices... 

💯 Fabricated BS Covid Fear Theatre... 

Reminiscent of the 2020 Wuhan Flop... https://t.co/8YS6WnFcu2"
2021-10-31 22:47:46+00:00,0,Twitter Web App,It began in a Wuhan lab. Everyone knows this 🧐
2021-10-31 22:45:32+00:00,0,Twitter for iPhone,"@bennyjohnson Ahhh Schucks !!!  
What did they use for a test virus ?  Wuhan Bat Soup?  some kind of Monkey Pop ?  Or did she eat one of Anthony Fauci‘s Boogers on a dare ?"
2021-10-31 22:44:21+00:00,0,Twitter for iPhone,"@MrBrustow Yep. Like “he funded research in wuhan.” 

Well yeah… organizations and entities all fund research. Like what do they think is happening in all of these higher Ed  research facilities? Everybody just dissecting frogs?"
2021-10-31 22:43:47+00:00,205,Twitter for Android,China 🇨🇳 Here we go again... Propaganda Machine ramping up.... Fumigation of the workers and offices... 💯 Fabricated BS Covid Fear Theatre... Reminiscent of the 2020 Wuhan Flop...👇👊 https://t.co/DpwmQN2S93
2021-10-31 22:42:51+00:00,3,Twitter Web App,@YellowstoneMTCA @StarvingInMT @corruptvoltaire Actual un-retouched photo of Wuhan Lab. https://t.co/41SV79O5kk
2021-10-31 22:42:34+00:00,0,Twitter for iPhone,@NathanMackBrown @joncoopertweets Do know folks who weren’t vaccinated and got the Wuhan and got over it. Don’t know anybody who died from the Wuhan. What’s your point again??
2021-10-31 22:42:27+00:00,2,Twitter for iPhone,"Well worth a listen - Wuhan, lab leak, Xi, Trump, Fauci, the press…  https://t.co/m4XLUW88Cl"
2021-10-31 22:40:15+00:00,0,Twitter Web App,"@AlanBaxter Two years ago today, I was in China. Specifically, I was in Wuhan on Halloween - the photo of the sunrise with the fog, trees, and the river (Yangtze River) was on the way to Wuhan. The other two are of the Great Wall and the Ming Tombs. https://t.co/E6vLRvJgR3"
2021-10-31 22:38:39+00:00,0,Twitterrific for iOS,"EXC: COVID-19 Vaccine Advisor To FDA, CDC Attends Wuhan Conference Featuring Chinese Military Researchers. https://t.co/tapNj5lb4Z"
2021-10-31 22:37:59+00:00,66,Twitter for iPad,@SpoicyCrispy @robbystarbuck Fact: taking Vitamin D and zinc really helps fight off the Wuhan. But for some reason the public isn't informed.
2021-10-31 22:36:09+00:00,0,Twitterrific for iOS,‘Who Cares?’: Bush Foundation Event Sponsored By Chinese State-Run Think Tank Hosts Wuhan Lab Denialism. https://t.co/1VniqAOv6k
2021-10-31 22:33:57+00:00,0,Twitter for iPad,@NeilFitzUk @Wuhan_Batman @NaveedAJamali Not everyone
2021-10-31 22:33:48+00:00,0,Twitter Web App,"@JackPosobiec The vaccine works perfectly against the 2020 original Wuhan strain, at least. Nothing of that around?"
2021-10-31 22:32:28+00:00,10,Twitter for Android,"@MattSalmonAZ @MattSalmonAZ,

Is it truth that the first documented case of Covid in Arizona was from a student that you helped bring in from Wuhan, via the @CIUSCenter?

https://t.co/tahYmUhO22"
2021-10-31 22:31:44+00:00,0,Twitter for Android,@wingedsnitches @Wuhan_Batman @NaveedAJamali It's precious that you think you're better than everyone else!
2021-10-31 22:30:47+00:00,0,Twitter for iPad,@Wuhan_Batman @NeilFitzUk @NaveedAJamali It’s precious that you think liberals are the ones with small minds.
2021-10-31 22:28:06+00:00,1,Twitter for iPad,"The latest US seven day average is a bit under 1400 Wuhan virus deaths per day. Most of those dying are over 65 and unvaccinated. The disease barely impacts healthy individuals under 30. I'm old, but I take vitamin D and zinc, and I did very well when I caught it in 2020."
2021-10-31 22:27:58+00:00,0,Twitter Web App,"Peter Daszak denies EcoHealth violated NIH rules and defends work with Wuhan lab, in a new letter obtained by the WSJ...
https://t.co/ffz54bakBC
...he condemned what he says is the NIH’s “misinterpretations” and lamented how the agency told him to stop EcoHealth's funding of 'em. https://t.co/pApfxsPd9t"
2021-10-31 22:26:31+00:00,3,Twitter for Android,@StarvingInMT @boxcarmurphy @corruptvoltaire LOL.. It came out of the Wuhan lab.😳
2021-10-31 22:25:19+00:00,1,Twitter Web App,@Drinkwater5Reed @Ayjchan @rowanjacobsen It didn't have to spillover in Wuhan.
2021-10-31 22:20:56+00:00,8,Twitter for Android,"Happy, Halloween, everyone. 🎃. Don't pay attention to the fact that @michaelcrow &amp; @MattSalmonAZ locked down @ASU, &amp; likely enabled the young man, (who was the first documented case of covid in Arizona), to come into the country from Wuhan!

https://t.co/weJmNJ50ts"
2021-10-31 22:20:40+00:00,0,Twitter for Android,"@Ade43000957 @idahobite @vmmillerveroni1 @GieseckeCraig @JonLemire He politicized it?

He banned travel from China and was immediatly called a racist.

He questioned if the virus came from the Wuhan lab, and was called a racist.

He expedited the process for getting vax's approved &amp; experts said he lied when he claimed we would have it in a yr."
2021-10-31 22:19:35+00:00,0,Twitter for iPhone,"#COVID: #China urges #US to 'stop attacking' #Beijing over #Coronavirus origins. Uh, stop mentioning where it came from – a #Bioweapons lab in #Wuhan, #China? Sorry (not sorry) #Communist #China #Party. #Hypersonic #NuclearWeapons won’t silence the planet. https://t.co/PZi5q6BkPd"
2021-10-31 22:18:33+00:00,0,Twitter for Android,"@qatarchatter @apsmunro @Nature @TheLancet In respect to the severity of the challenged posed by SARS-CoV-2, which was already evident from the first Wuhan data

We knew at least from 31 December 2019 of disease similar to deadly SARS spreading in China

https://t.co/wu6DljcxMV"
2021-10-31 22:16:58+00:00,0,Twitter Web App,"""Origins of Virus may remain murky as us intellegence apparatus too retarded to read HHS report detailing how the coof originated in Wuhan coronavirus research lab.""

Origin of Virus May Remain Murky, U.S. Intelligence Agencies Say https://t.co/sNKALntpF5 via @YahooNews"
2021-10-31 22:14:53+00:00,0,Twitter Web App,"@KC__Holliday @Leftylockdowns1 When did we stop blaming the ACTUAL virus? Seriously. Or the Chinese information shutdown about it back in early 2020. Which continues to this day. Or stop blaming their ""wet markets"" for the outbreak. Or God forbid a leak somehow from the Wuhan ""gain-of-function"" research lab."
2021-10-31 22:14:43+00:00,0,Twitter Web App,"@FoxNews Funny how even with or without the shot, people will still get the Fauci Wuhan Virus like getting the common cold, there's no such thing as a magic shot.  Dictatorial mandates are exactly that, dictates from the supreme dementia leader hiding with foot in mouth disease."
2021-10-31 22:12:13+00:00,22,Twitter for iPhone,Psaki tests positive for Chinese Wuhan coronavirus. She also tests positive for lying
2021-10-31 22:08:33+00:00,1,Twitter Web App,"@Jessicam6946 @USATODAY If it were a Wuhan lab leak that unleashed the #coronavirus, that still would not explain why #FormerGuy all but ignored it -- and in fact discouraged mask wearing, which helped it spread. https://t.co/sWjVe8Z0cU"
2021-10-31 22:08:05+00:00,1,Twitter for iPhone,@majestichippiee Who have to call it the coronavirus or wuhan flu when dealing with visuals such as this.
2021-10-31 22:04:48+00:00,1,Twitter for iPhone,"the Wuhan virus , which followed the ongoing predatory lending and subtle colonization, now this ? Highly plausible “coincidence” ."
2021-10-31 22:04:30+00:00,0,Twitter Web App,"@PressSec Haggis Psakis, You're saying your wuhan virus positive because you are afraid of answering Peter and Emerald's questions."
2021-10-31 22:02:30+00:00,0,Twitter Web App,"dusty baker's mask wearing habits are bewildering. he should be studied by medical science. he puts it on and takes it off, apparently at random, but could he have an extrasensory ability to detect when the wuhan is in the air like those dogs who can detect cancer? #WorldSeries"
2021-10-31 22:01:42+00:00,1,Twitter Web App,@MichaelPSenger Aylward was in Wuhan between 20-22 Jan in charge of the WHO delegation acting as messenger. He told them to lockdown
2021-10-31 21:56:13+00:00,0,Twitter Web App,"hey Schwab of the ecoforum, are u vaxxed or unvaxxed? What the bleep to know abt vaccines and viruses? Have u visited the Wuhan Lab? You're no med officer just a Swiss millioniare trying to get attention for yourself. Are your companies losing profits in the euro markets?"
2021-10-31 21:55:03+00:00,5,Twitter Web App,@MichiWagner4 Exactly. Nearly all of the global viruses are Delta. Chances are it will come from Delta. Chances are NOT that it’ll emerge from the Wuhan strain…
2021-10-31 21:52:23+00:00,0,Twitter for iPhone,"@DonaldJTrumpJr @Bognet4congress 2. I’m willing to bet there are plenty of labs in that general geographic area, not just Wuhan in particular,  conducting research on SARS viruses, considering several of the previous outbreaks occurred in Southeast Asia."
2021-10-31 21:51:35+00:00,1,Twitter Web App,"So, Porton Down near Salisbury,where we research biological and chemical weapons, it's being doing it for over 100 years.

If a virus an unknown and virulent virus had infected the folks of Salisbury, what would we assume?

Meanwhile, in their Lab in Wuhan, China - we are unsure?"
2021-10-31 21:46:46+00:00,1,Twitter Web App,"@jch_of @Ayjchan @rowanjacobsen Spillover in China is likely. In Wuhan specifically, 100x less so. Even less considering its relatively small wildlife trade"
2021-10-31 21:40:24+00:00,6,Twitter for iPhone,RESULT: An exciting 5-4 win over Wuhan Qlan V.2! A penalty from @U2ez_JDC7 secured his hat trick! #u2ez #proclubs #fifa22
2021-10-31 21:39:59+00:00,3,Twitter Web App,"@jch_of @Ayjchan Just to help out a bit, I think you’re trying to argue that it IS ironic that it showed up in Wuhan (on their doorstep), as opposed to any number of other places. The options are Random/Ironic on one side, and Very Good Reason on the other."
2021-10-31 21:38:00+00:00,0,Twitter Web App,@DarwynsTheory @skwerl @joerogan Yes!  NIH - who funded Eco Health Alliance and the Wuhan lab - investigated ane we found we are 100% innocent.  Laughing out loud!!
2021-10-31 21:34:57+00:00,12,TweetDeck,"The Wuhan virus, engineered for gain of function, gave the WEF (NWO) cabal the opportunity to institute the #GreatReset, and it gave Big Pharma, especially Pfizer, the opportunity to make astronomic profits (&amp; obscene executive bonuses) with zero medical and financial risk."
2021-10-31 21:32:42+00:00,374,Twitter Web App,"Yes you can:
Ask about Hunter Biden's Hard Drive
Ask who's buying his crappy ""art""
Call it the Wuhan Novel Corona Virus
Ask Where and How The Virus Started
Say Natural Immunity is BETTER than vaccine immunity.  
You're welcome"
2021-10-31 21:27:07+00:00,1,Twitter for iPhone,@PDChina No thanks to Wuhan lab!
2021-10-31 21:25:28+00:00,0,Twitter for iPhone,The great reset by @BillGates and the Wuhan China Virus
2021-10-31 21:23:39+00:00,0,Twitter for Android,"In Major Shift, NIH Admits Funding Risky Virus Research in Wuhan | Vanity Fair https://t.co/kapQo9aJTf"
2021-10-31 21:21:49+00:00,0,Twitter for iPhone,@Gel82565703 @opossumLVR4Life @robsw123 Nothing new doesn’t mean it’s wise. There were plenty of warning signals that the Wuhan lab was NOT safe or secure for this type of highly dangerous work. Creating future problems to justify $ 4 solutions? Spend more time solving today’s problems instead of possible future ones.
2021-10-31 21:20:30+00:00,0,Twitter for iPhone,"@SebGorka fauci is  another liar:
. What you were doing in wuhan  lab in 2015 with your Freind hussein  o. 
. Why did lie about fain functions. . Why you did lie about financing wuhan lag and gain function. The main question is, why you we’re changing your opinion everytime you had lunch."
2021-10-31 21:16:05+00:00,1,Twitter Web App,@dmova when does to much vaccinations affect your immune system? That's one my own questions. How many dc politicians actually read up on the effects of vaccine and  how we get viruses? I doubt if they don't know that simple biological answer. Is there wuhan protien in the vaccines?
2021-10-31 21:14:59+00:00,46,Twitter for Android,"I just finished watching a small clip of #DimashQudaibergеn 
As he #FlyAway to Wuhan  airport
He states that in show business  he doesn't have many friends..sounds like he maybe homesick
Hope he can feel the love and support @dimash_official"
2021-10-31 21:12:49+00:00,0,Twitter Web App,"@michaelmina_lab This is true for everyone worldwide and not just kids. One question.-Do Ab tests work well enough right now when it comes to infections, most likely by Delta, or since they were designed for the Wuhan variant, just like the vaccines, they can only show vaccine-induced immunity?"
2021-10-31 21:11:03+00:00,39,Twitter for iPhone,Someone trick-or-treating on our block is dressed as a researcher from the Wuhan Institute of Virology. 🎃
2021-10-31 21:10:36+00:00,1,Twitter Web App,"@RicoMuscatel Tin foil??. He testified in front of Congress that US dollars went to Wuhan. You could have watched it LIVE. so you label me based on what you missed. 
https://t.co/ZftaVTe76b"
2021-10-31 21:06:57+00:00,0,Twitter Web App,"@lia_tadesse @AbiyAhmedAli @SahleWorkZewde 
Africa is targeted to install the next proxy virus research labs, similar to Wuhan.The project involves USAID $145m, WSU researchers Tom Kawula &amp; Kariuki Njenga; UN health charities PATH, &amp; FHI 360. Please be aware &amp; protect your region"
2021-10-31 21:05:25+00:00,0,Twitter for Android,Prior infection with natual antibodies provides much better protection than a vaccine that was made for Wuhan virus that has mutated to something the vax was not made for. Need new vax for new mutations.
2021-10-31 21:04:55+00:00,0,Twitter Web App,"@FT ""plausible"", ""largely relying on circumstantial evidence"", ""see the potential""...there is nothing but speculation. Base on all the speculations, not evidence, the conclusion is ""likely began with Wuhan lab accident"". Really?"
2021-10-31 21:03:56+00:00,0,Twitter Web App,"@ChangeTheLAUSD @AshPass_85 @yaboi_bwoo Well, that science worked. And, it was my informed choice to have them cut a fist sized tumor out of my skull. All the money fauci spends in wuhan could cure cancer."
2021-10-31 21:03:45+00:00,0,Twitter for iPhone,#ClevelandBrowns Browns receivers couldn’t catch Covid in Wuhan. #footsteps
2021-10-31 21:03:23+00:00,0,Twitter Web App,"The reports mentions that a more definitive explanation for the origin of COVID-19 and pathway to determine that a laboratory in Wuhan is blocked by China. 
-Beijing limited the World Health Organization (WHO) investigation team’s access to sites.
9 of N"
2021-10-31 21:02:29+00:00,0,Twitter for iPhone,@DemDifference @benpershing @davidfrum Why no statistic for  Wuhan Covid deaths  that happened before the Delta variance was found ?   The Blue States numbers were devastating higher  .
2021-10-31 21:01:50+00:00,2,Twitter for Android,@radionz @Forest_and_Bird Wuhan!...oops I mean woohoo!
2021-10-31 20:59:58+00:00,1,Twitter for iPhone,"@WhenaOwen @NZMorningReport @Forest_and_Bird How many poor little bats had their lives sacrificed to Faucci’s experiments in Wuhan, before they eventually found a way to make Covid-19 have pandemic properties within humans?"
2021-10-31 20:58:12+00:00,0,Twitter Web App,"@AJC4others What is the truth you think is not being communicated? I've followed this very closely since the initial lockdowns in Wuhan.  There have been plenty of mistakes and lots of misinformation to this day, but just curious what you think is falling short."
2021-10-31 20:57:58+00:00,6,Twitter Web App,"Zebra Volunteer Group:

Started by Wuhan local volunteers and provided PPE for medical staff and community workers. Later, received monetary and food donations, for under-privileged communities in Wuhan.

2"
2021-10-31 20:57:22+00:00,0,Twitter for Android,@BenThomasNZ I would go Wuhan style right now just to get life slightky more normal.
2021-10-31 20:54:47+00:00,22,Twitter Web App,"Unique opportunity to learn about grassroots pandemic volunteering in China from Xu Wenwen, Wuhan English teacher who founded Zebra Volunteer Group. 

She will speak at the Global Summit to End Pandemics 11/3, 8-9 PM ET

Registeration:
https://t.co/nsmIeEOXnZ

1/"
2021-10-31 20:52:57+00:00,0,Twitter Web App,"There is moderate confidence expressed that the first human infection with SARS-CoV-2 most likely due to a laboratory-associated incident, probably involving experimentation, animal handling, or sampling by the Wuhan Institute of Virology. 
6 of N"
2021-10-31 20:49:27+00:00,0,Twitter for Android,@AndreAr94310915 Pfizer tire les ficelles! Like Dr Fauci who funded the Wuhan Lab for the coronavirus gain of function studies. What will be the demise of this world? Greed.
2021-10-31 20:46:12+00:00,0,Twitter for iPhone,"The icon knew from day one the virus was a lab leak from Wuhan, China. Also his organization funded it and while in the Trump administration HE SAID NOTHING. Fauci the friggin fraud ☠️🤮"
2021-10-31 20:44:49+00:00,1,Twitter Web App,@MikeCBamber @ciaolimoncello @SuzanRaynes It was a peaceful poop
2021-10-31 20:42:50+00:00,2,Twitter Web App,"9,000 athletes from more than 100 countries traveled to #Wuhan for the Wuhan #Military World Games. Many got sick with #COVID symptoms. There's never been a investigation into the #virus spread from the Wuhan  World Games. US #congress won't investigate.
https://t.co/v6CY8yLzmn"
2021-10-31 20:42:44+00:00,0,Twitter for iPhone,"@TradCatProud We occasionally drive to the TLM much further away. They were packed and receiving on the tongue through the whole Wuhan lockdown. 

There was never a super spreader or mass amount of cases at this Church although the protocols were much looser. 

We now know it’s not to so bad."
2021-10-31 20:36:05+00:00,511,Twitter for iPhone,"Oh my god. An incredible WE ARE STILL HERE fan in Wuhan, China dressed up as Dagmar for Halloween and he absolutely SLAYED IT. 🖤👤🔥 https://t.co/4Bd3LI0UkB"
2021-10-31 20:30:49+00:00,1,Twitter for Android,Spot on apart from the fact that covid probably escaped from the Wuhan Institute of Virology (a lab that tests coronaviruses on bats conveniently up the road from the wet markets). So West Ham becoming a force could've been down to some clumsy scientists
2021-10-31 20:30:43+00:00,0,Twitter Web App,@Fritz844 Idk who was watching Wuhan early on &amp; thinking... we should let large populations of international travelers move freely &amp; without constraint because freedumb. Seeing it firsthand it was obvious what was going to happen with thousands of crowded unmasked people in airports.
2021-10-31 20:29:57+00:00,0,Twitter for iPhone,@DanTalks1 That plus China bulldozing the Wuhan market to the ground.
2021-10-31 20:28:34+00:00,0,Twitter Web App,"@RandPaul Are you aware UASID has just funded $145m to a 5-year project, to install 12 new Gain-of-Function labs similar to the Wuhan virus lab around the globe? The project will be implemented through UN health charities PATH and FHI 360. What are you going to do about it? 1/2"
2021-10-31 20:22:39+00:00,2,Twitter for Android,"@EliseiNicole It was a good movie. I'm so ashamed I believed it was true...
But, what were they spraying in Wuhan streets?"
2021-10-31 20:22:03+00:00,0,Twitter for Android,"@MSNBC Remember when swamp king wnated wuhan CCP/DNC Faucci  lab funded after trump closed it down 
 spent 4 years telling you russia hacked &amp;elected the new  president"
2021-10-31 20:21:52+00:00,0,Twitter for iPhone,Sickening and totally unAmerican. Ask Dr Fauci what he and others in the Wuhan Lab are doing with human embryos and aborted fetuses.
2021-10-31 20:18:08+00:00,0,Twitter Web App,"So the US funded research of mutating a virus in a Wuhan lab, that is most likely, responsible for releasing a virus... and not a mention of it by the EU...

https://t.co/QLQU2VXwsa"
2021-10-31 20:15:18+00:00,0,IFTTT,"#RT @aaas: Again denying it helped create #SARSCoV2, the @NIH revealed that experiments it funded through a US-based nonprofit in 2018 and '19 at the Wuhan Institute of Virology had the “unexpected result” of creating a coronavirus that was more infectio… https://t.co/CuXOhVUqGI"
2021-10-31 20:12:25+00:00,31,Twitter Web App,"Did everyone forget Donald Trump won an election on 'Muslims are all terrorists', 'Mexico is sending murderers and rapists', and played the 'Wuhan Flu' card? The US is racist to the core - this has to be addressed, you can't just shout class and wave star spangled banners."
2021-10-31 20:11:00+00:00,39,Twitter for Android,From the Wuhan lab. https://t.co/4HwU7KnrXY
2021-10-31 20:10:54+00:00,1,Twitter for iPhone,@jasonxhansford Couldn’t catch COVID in Wuhan
2021-10-31 20:09:45+00:00,0,Twitter for iPhone,"Boycott work November 3, 2021 U.S.A. Against Wuhan virus Shot passport https://t.co/Inh3bxZMoq Calling on all my freedom &amp; Liberty loving tweeter followers to join leaders from the left and right this Wednesday. Please watch video for more details:"
2021-10-31 20:02:02+00:00,0,Twitter for Android,"@Aintropy @greg_travis @DropletDiaries Also, the variants are a serious problem, with the Delta variant in particular having doubled the rate of contagion compared to the original Wuhan strain. Lastly, while the vaccines do not prevent transmission, they significantly reduce it. https://t.co/hrhynvrxiM"
2021-10-31 20:00:05+00:00,5,Facelift-Cloud,"Again denying it helped create #SARSCoV2, the @NIH revealed that experiments it funded through a US-based nonprofit in 2018 and '19 at the Wuhan Institute of Virology had the “unexpected result” of creating a coronavirus that was more infectious in mice. https://t.co/bNb7YQAvZd"
2021-10-31 19:59:07+00:00,0,Twitter for Android,"@ChinaSpox_India Truth can never be s
concealed. KOVID 19 is Wuhan Lab engineered Virus is a fact but #China is lying thousand times. Corona virus is China made, this fact is like a rising sun.
@MFA_China 
@SpokespersonCHN"
2021-10-31 19:57:30+00:00,0,Twitter for Android,"Just heard Senator Rand Paul saying that US funds are STILL going to #China #Wuhan lab. Biden has not yet signed the order to revoke. That's appalling.
Are they mad?? ☠️

https://t.co/bvfAlPqOey"
2021-10-31 19:55:13+00:00,1,Twitter for Android,"@rtenews I really hope that front line medical workers are being adequately protected this time round...if they're constantly being exposed to Covid pos people, that's so important...the poor wuhan whistle-blower Dr, who is my hero, altho young, was overwhelmed by his level of exposure 😪"
2021-10-31 19:50:57+00:00,256,Twitter for iPhone,@Cernovich I was an OG fear mongerer for COVID in nov 2019 (was scared myself). I was finding and posting vids of wuhan. Changed my opinion around April when I read into the WEF and their previously stated goals
2021-10-31 19:48:36+00:00,0,Twitter for iPhone,"@HillReporter @Chuck_Santana Let me get this right, there are Jewish lab scientists in China letting the covid out? Or did the Jews in pharma plant the covid in the wuhan lab? I’d love to find out🙄"
